Time,status
2024-05-16 23:44:36.245101,5
2024-05-16 23:54:36.245101,2
2024-05-17 00:04:36.245101,16
2024-05-17 00:14:36.245101,-16
2024-05-17 00:24:36.245101,1
2024-05-17 00:34:36.245101,9
2024-05-17 00:44:36.245101,40
2024-05-17 00:54:36.245101,-1
2024-05-17 01:04:36.245101,-4
2024-05-17 01:14:36.245101,-1
2024-05-17 01:24:36.245101,-12
2024-05-17 01:34:36.245101,11
2024-05-17 01:44:36.245101,-11
2024-05-17 01:54:36.245101,22
2024-05-17 02:04:36.245101,-11
2024-05-17 02:14:36.245101,26
2024-05-17 02:24:36.245101,21
2024-05-17 02:34:36.245101,-13
2024-05-17 02:44:36.245101,-20
2024-05-17 02:54:36.245101,7
2024-05-17 03:04:36.245101,-11
2024-05-17 03:14:36.245101,0
2024-05-17 03:24:36.245101,25
2024-05-17 03:34:36.245101,-13
2024-05-17 03:44:36.245101,-17
2024-05-17 03:54:36.245101,39
2024-05-17 04:04:36.245101,-9
2024-05-17 04:14:36.245101,-7
2024-05-17 04:24:36.245101,40
2024-05-17 04:34:36.245101,-16
2024-05-17 04:44:36.245101,18
2024-05-17 04:54:36.245101,4
2024-05-17 05:04:36.245101,15
2024-05-17 05:14:36.245101,7
2024-05-17 05:24:36.245101,-8
2024-05-17 05:34:36.245101,-7
2024-05-17 05:44:36.245101,31
2024-05-17 05:54:36.245101,-16
2024-05-17 06:04:36.245101,7
2024-05-17 06:14:36.245101,16
2024-05-17 06:24:36.245101,-11
2024-05-17 06:34:36.245101,-18
2024-05-17 06:44:36.245101,-17
2024-05-17 06:54:36.245101,17
2024-05-17 07:04:36.245101,32
2024-05-17 07:14:36.245101,14
2024-05-17 07:24:36.245101,9
2024-05-17 07:34:36.245101,24
2024-05-17 07:44:36.245101,40
2024-05-17 07:54:36.245101,22
2024-05-17 08:04:36.245101,36
2024-05-17 08:14:36.245101,30
2024-05-17 08:24:36.245101,-9
2024-05-17 08:34:36.245101,1
2024-05-17 08:44:36.245101,20
2024-05-17 08:54:36.245101,32
2024-05-17 09:04:36.245101,16
2024-05-17 09:14:36.245101,24
2024-05-17 09:24:36.245101,29
2024-05-17 09:34:36.245101,-19
2024-05-17 09:44:36.245101,-4
2024-05-17 09:54:36.245101,33
2024-05-17 10:04:36.245101,4
2024-05-17 10:14:36.245101,21
2024-05-17 10:24:36.245101,-18
2024-05-17 10:34:36.245101,16
2024-05-17 10:44:36.245101,-4
2024-05-17 10:54:36.245101,-4
2024-05-17 11:04:36.245101,3
2024-05-17 11:14:36.245101,-20
2024-05-17 11:24:36.245101,34
2024-05-17 11:34:36.245101,34
2024-05-17 11:44:36.245101,23
2024-05-17 11:54:36.245101,24
2024-05-17 12:04:36.245101,-6
2024-05-17 12:14:36.245101,34
2024-05-17 12:24:36.245101,-6
2024-05-17 12:34:36.245101,-17
2024-05-17 12:44:36.245101,-2
2024-05-17 12:54:36.245101,35
2024-05-17 13:04:36.245101,39
2024-05-17 13:14:36.245101,-9
2024-05-17 13:24:36.245101,17
2024-05-17 13:34:36.245101,29
2024-05-17 13:44:36.245101,-7
2024-05-17 13:54:36.245101,9
2024-05-17 14:04:36.245101,-5
2024-05-17 14:14:36.245101,-6
2024-05-17 14:24:36.245101,1
2024-05-17 14:34:36.245101,39
2024-05-17 14:44:36.245101,26
2024-05-17 14:54:36.245101,-18
2024-05-17 15:04:36.245101,27
2024-05-17 15:14:36.245101,10
2024-05-17 15:24:36.245101,13
2024-05-17 15:34:36.245101,37
2024-05-17 15:44:36.245101,-8
2024-05-17 15:54:36.245101,35
2024-05-17 16:04:36.245101,28
2024-05-17 16:14:36.245101,-18
2024-05-17 16:24:36.245101,4
2024-05-17 16:34:36.245101,39
2024-05-17 16:44:36.245101,21
2024-05-17 16:54:36.245101,-7
2024-05-17 17:04:36.245101,-12
2024-05-17 17:14:36.245101,-18
2024-05-17 17:24:36.245101,24
2024-05-17 17:34:36.245101,-15
2024-05-17 17:44:36.245101,1
2024-05-17 17:54:36.245101,0
2024-05-17 18:04:36.245101,-4
2024-05-17 18:14:36.245101,-16
2024-05-17 18:24:36.245101,13
2024-05-17 18:34:36.245101,11
2024-05-17 18:44:36.245101,-1
2024-05-17 18:54:36.245101,37
2024-05-17 19:04:36.245101,-18
2024-05-17 19:14:36.245101,8
2024-05-17 19:24:36.245101,11
2024-05-17 19:34:36.245101,8
2024-05-17 19:44:36.245101,8
2024-05-17 19:54:36.245101,30
2024-05-17 20:04:36.245101,11
2024-05-17 20:14:36.245101,-3
2024-05-17 20:24:36.245101,-10
2024-05-17 20:34:36.245101,10
2024-05-17 20:44:36.245101,14
2024-05-17 20:54:36.245101,10
2024-05-17 21:04:36.245101,-12
2024-05-17 21:14:36.245101,23
2024-05-17 21:24:36.245101,37
2024-05-17 21:34:36.245101,16
2024-05-17 21:44:36.245101,29
2024-05-17 21:54:36.245101,22
2024-05-17 22:04:36.245101,17
2024-05-17 22:14:36.245101,-3
2024-05-17 22:24:36.245101,13
2024-05-17 22:34:36.245101,-7
2024-05-17 22:44:36.245101,32
2024-05-17 22:54:36.245101,-12
2024-05-17 23:04:36.245101,-12
2024-05-17 23:14:36.245101,37
2024-05-17 23:24:36.245101,39
2024-05-17 23:34:36.245101,28
2024-05-17 23:44:36.245101,19
2024-05-17 23:54:36.245101,4
2024-05-18 00:04:36.245101,-2
2024-05-18 00:14:36.245101,-5
2024-05-18 00:24:36.245101,-11
2024-05-18 00:34:36.245101,21
2024-05-18 00:44:36.245101,2
2024-05-18 00:54:36.245101,19
2024-05-18 01:04:36.245101,21
2024-05-18 01:14:36.245101,5
2024-05-18 01:24:36.245101,37
2024-05-18 01:34:36.245101,-3
2024-05-18 01:44:36.245101,17
2024-05-18 01:54:36.245101,1
2024-05-18 02:04:36.245101,2
2024-05-18 02:14:36.245101,-9
2024-05-18 02:24:36.245101,29
2024-05-18 02:34:36.245101,12
2024-05-18 02:44:36.245101,37
2024-05-18 02:54:36.245101,32
2024-05-18 03:04:36.245101,-17
2024-05-18 03:14:36.245101,-3
2024-05-18 03:24:36.245101,-13
2024-05-18 03:34:36.245101,17
2024-05-18 03:44:36.245101,34
2024-05-18 03:54:36.245101,3
2024-05-18 04:04:36.245101,9
2024-05-18 04:14:36.245101,21
2024-05-18 04:24:36.245101,26
2024-05-18 04:34:36.245101,-16
2024-05-18 04:44:36.245101,30
2024-05-18 04:54:36.245101,31
2024-05-18 05:04:36.245101,-17
2024-05-18 05:14:36.245101,1
2024-05-18 05:24:36.245101,17
2024-05-18 05:34:36.245101,39
2024-05-18 05:44:36.245101,15
2024-05-18 05:54:36.245101,40
2024-05-18 06:04:36.245101,-14
2024-05-18 06:14:36.245101,8
2024-05-18 06:24:36.245101,1
2024-05-18 06:34:36.245101,33
2024-05-18 06:44:36.245101,23
2024-05-18 06:54:36.245101,36
2024-05-18 07:04:36.245101,-13
2024-05-18 07:14:36.245101,-4
2024-05-18 07:24:36.245101,4
2024-05-18 07:34:36.245101,31
2024-05-18 07:44:36.245101,27
2024-05-18 07:54:36.245101,4
2024-05-18 08:04:36.245101,18
2024-05-18 08:14:36.245101,-20
2024-05-18 08:24:36.245101,16
2024-05-18 08:34:36.245101,40
2024-05-18 08:44:36.245101,28
2024-05-18 08:54:36.245101,33
2024-05-18 09:04:36.245101,14
2024-05-18 09:14:36.245101,18
2024-05-18 09:24:36.245101,-19
2024-05-18 09:34:36.245101,-3
2024-05-18 09:44:36.245101,-7
2024-05-18 09:54:36.245101,6
2024-05-18 10:04:36.245101,-19
2024-05-18 10:14:36.245101,-17
2024-05-18 10:24:36.245101,19
2024-05-18 10:34:36.245101,15
2024-05-18 10:44:36.245101,16
2024-05-18 10:54:36.245101,-8
2024-05-18 11:04:36.245101,21
2024-05-18 11:14:36.245101,22
2024-05-18 11:24:36.245101,-2
2024-05-18 11:34:36.245101,1
2024-05-18 11:44:36.245101,36
2024-05-18 11:54:36.245101,-7
2024-05-18 12:04:36.245101,-17
2024-05-18 12:14:36.245101,-18
2024-05-18 12:24:36.245101,34
2024-05-18 12:34:36.245101,17
2024-05-18 12:44:36.245101,36
2024-05-18 12:54:36.245101,2
2024-05-18 13:04:36.245101,32
2024-05-18 13:14:36.245101,-13
2024-05-18 13:24:36.245101,-4
2024-05-18 13:34:36.245101,-15
2024-05-18 13:44:36.245101,-6
2024-05-18 13:54:36.245101,4
2024-05-18 14:04:36.245101,35
2024-05-18 14:14:36.245101,7
2024-05-18 14:24:36.245101,3
2024-05-18 14:34:36.245101,36
2024-05-18 14:44:36.245101,-10
2024-05-18 14:54:36.245101,17
2024-05-18 15:04:36.245101,21
2024-05-18 15:14:36.245101,15
2024-05-18 15:24:36.245101,37
2024-05-18 15:34:36.245101,-13
2024-05-18 15:44:36.245101,32
2024-05-18 15:54:36.245101,-13
2024-05-18 16:04:36.245101,0
2024-05-18 16:14:36.245101,10
2024-05-18 16:24:36.245101,-6
2024-05-18 16:34:36.245101,33
2024-05-18 16:44:36.245101,3
2024-05-18 16:54:36.245101,-8
2024-05-18 17:04:36.245101,-9
2024-05-18 17:14:36.245101,-15
2024-05-18 17:24:36.245101,4
2024-05-18 17:34:36.245101,40
2024-05-18 17:44:36.245101,-12
2024-05-18 17:54:36.245101,-4
2024-05-18 18:04:36.245101,18
2024-05-18 18:14:36.245101,10
2024-05-18 18:24:36.245101,-10
2024-05-18 18:34:36.245101,21
2024-05-18 18:44:36.245101,-10
2024-05-18 18:54:36.245101,-15
2024-05-18 19:04:36.245101,-20
2024-05-18 19:14:36.245101,-19
2024-05-18 19:24:36.245101,-16
2024-05-18 19:34:36.245101,2
2024-05-18 19:44:36.245101,16
2024-05-18 19:54:36.245101,-4
2024-05-18 20:04:36.245101,-6
2024-05-18 20:14:36.245101,27
2024-05-18 20:24:36.245101,-20
2024-05-18 20:34:36.245101,-2
2024-05-18 20:44:36.245101,18
2024-05-18 20:54:36.245101,13
2024-05-18 21:04:36.245101,18
2024-05-18 21:14:36.245101,-18
2024-05-18 21:24:36.245101,13
2024-05-18 21:34:36.245101,-17
2024-05-18 21:44:36.245101,-3
2024-05-18 21:54:36.245101,8
2024-05-18 22:04:36.245101,-2
2024-05-18 22:14:36.245101,21
2024-05-18 22:24:36.245101,17
2024-05-18 22:34:36.245101,15
2024-05-18 22:44:36.245101,17
2024-05-18 22:54:36.245101,30
2024-05-18 23:04:36.245101,-4
2024-05-18 23:14:36.245101,12
2024-05-18 23:24:36.245101,-5
2024-05-18 23:34:36.245101,-14
2024-05-18 23:44:36.245101,-11
2024-05-18 23:54:36.245101,22
2024-05-19 00:04:36.245101,25
2024-05-19 00:14:36.245101,-10
2024-05-19 00:24:36.245101,5
2024-05-19 00:34:36.245101,-1
2024-05-19 00:44:36.245101,24
2024-05-19 00:54:36.245101,-20
2024-05-19 01:04:36.245101,16
2024-05-19 01:14:36.245101,31
2024-05-19 01:24:36.245101,37
2024-05-19 01:34:36.245101,-20
2024-05-19 01:44:36.245101,-9
2024-05-19 01:54:36.245101,32
2024-05-19 02:04:36.245101,13
2024-05-19 02:14:36.245101,17
2024-05-19 02:24:36.245101,13
2024-05-19 02:34:36.245101,39
2024-05-19 02:44:36.245101,3
2024-05-19 02:54:36.245101,-8
2024-05-19 03:04:36.245101,-12
2024-05-19 03:14:36.245101,15
2024-05-19 03:24:36.245101,15
2024-05-19 03:34:36.245101,24
2024-05-19 03:44:36.245101,19
2024-05-19 03:54:36.245101,24
2024-05-19 04:04:36.245101,-5
2024-05-19 04:14:36.245101,32
2024-05-19 04:24:36.245101,-1
2024-05-19 04:34:36.245101,11
2024-05-19 04:44:36.245101,21
2024-05-19 04:54:36.245101,36
2024-05-19 05:04:36.245101,22
2024-05-19 05:14:36.245101,14
2024-05-19 05:24:36.245101,1
2024-05-19 05:34:36.245101,-11
2024-05-19 05:44:36.245101,-18
2024-05-19 05:54:36.245101,-7
2024-05-19 06:04:36.245101,-18
2024-05-19 06:14:36.245101,13
2024-05-19 06:24:36.245101,-16
2024-05-19 06:34:36.245101,33
2024-05-19 06:44:36.245101,20
2024-05-19 06:54:36.245101,-14
2024-05-19 07:04:36.245101,-17
2024-05-19 07:14:36.245101,26
2024-05-19 07:24:36.245101,-6
2024-05-19 07:34:36.245101,-9
2024-05-19 07:44:36.245101,33
2024-05-19 07:54:36.245101,13
2024-05-19 08:04:36.245101,11
2024-05-19 08:14:36.245101,7
2024-05-19 08:24:36.245101,35
2024-05-19 08:34:36.245101,-9
2024-05-19 08:44:36.245101,36
2024-05-19 08:54:36.245101,-10
2024-05-19 09:04:36.245101,31
2024-05-19 09:14:36.245101,37
2024-05-19 09:24:36.245101,-16
2024-05-19 09:34:36.245101,23
2024-05-19 09:44:36.245101,-20
2024-05-19 09:54:36.245101,9
2024-05-19 10:04:36.245101,-11
2024-05-19 10:14:36.245101,5
2024-05-19 10:24:36.245101,8
2024-05-19 10:34:36.245101,32
2024-05-19 10:44:36.245101,-17
2024-05-19 10:54:36.245101,-12
2024-05-19 11:04:36.245101,-18
2024-05-19 11:14:36.245101,40
2024-05-19 11:24:36.245101,14
2024-05-19 11:34:36.245101,-8
2024-05-19 11:44:36.245101,-6
2024-05-19 11:54:36.245101,24
2024-05-19 12:04:36.245101,27
2024-05-19 12:14:36.245101,21
2024-05-19 12:24:36.245101,17
2024-05-19 12:34:36.245101,-3
2024-05-19 12:44:36.245101,28
2024-05-19 12:54:36.245101,19
2024-05-19 13:04:36.245101,22
2024-05-19 13:14:36.245101,17
2024-05-19 13:24:36.245101,15
2024-05-19 13:34:36.245101,40
2024-05-19 13:44:36.245101,33
2024-05-19 13:54:36.245101,1
2024-05-19 14:04:36.245101,37
2024-05-19 14:14:36.245101,-4
2024-05-19 14:24:36.245101,-6
2024-05-19 14:34:36.245101,11
2024-05-19 14:44:36.245101,32
2024-05-19 14:54:36.245101,24
2024-05-19 15:04:36.245101,-19
2024-05-19 15:14:36.245101,-18
2024-05-19 15:24:36.245101,19
2024-05-19 15:34:36.245101,27
2024-05-19 15:44:36.245101,37
2024-05-19 15:54:36.245101,21
2024-05-19 16:04:36.245101,0
2024-05-19 16:14:36.245101,-2
2024-05-19 16:24:36.245101,-5
2024-05-19 16:34:36.245101,40
2024-05-19 16:44:36.245101,23
2024-05-19 16:54:36.245101,40
2024-05-19 17:04:36.245101,39
2024-05-19 17:14:36.245101,30
2024-05-19 17:24:36.245101,0
2024-05-19 17:34:36.245101,5
2024-05-19 17:44:36.245101,-20
2024-05-19 17:54:36.245101,40
2024-05-19 18:04:36.245101,-16
2024-05-19 18:14:36.245101,-6
2024-05-19 18:24:36.245101,-17
2024-05-19 18:34:36.245101,16
2024-05-19 18:44:36.245101,-7
2024-05-19 18:54:36.245101,39
2024-05-19 19:04:36.245101,37
2024-05-19 19:14:36.245101,2
2024-05-19 19:24:36.245101,38
2024-05-19 19:34:36.245101,-2
2024-05-19 19:44:36.245101,-13
2024-05-19 19:54:36.245101,-10
2024-05-19 20:04:36.245101,28
2024-05-19 20:14:36.245101,29
2024-05-19 20:24:36.245101,20
2024-05-19 20:34:36.245101,31
2024-05-19 20:44:36.245101,33
2024-05-19 20:54:36.245101,0
2024-05-19 21:04:36.245101,-1
2024-05-19 21:14:36.245101,-2
2024-05-19 21:24:36.245101,-6
2024-05-19 21:34:36.245101,-7
2024-05-19 21:44:36.245101,11
2024-05-19 21:54:36.245101,-7
2024-05-19 22:04:36.245101,7
2024-05-19 22:14:36.245101,38
2024-05-19 22:24:36.245101,11
2024-05-19 22:34:36.245101,-12
2024-05-19 22:44:36.245101,18
2024-05-19 22:54:36.245101,20
2024-05-19 23:04:36.245101,6
2024-05-19 23:14:36.245101,10
2024-05-19 23:24:36.245101,-7
2024-05-19 23:34:36.245101,0
2024-05-19 23:44:36.245101,-11
2024-05-19 23:54:36.245101,16
2024-05-20 00:04:36.245101,28
2024-05-20 00:14:36.245101,26
2024-05-20 00:24:36.245101,20
2024-05-20 00:34:36.245101,19
2024-05-20 00:44:36.245101,-20
2024-05-20 00:54:36.245101,34
2024-05-20 01:04:36.245101,14
2024-05-20 01:14:36.245101,-1
2024-05-20 01:24:36.245101,-19
2024-05-20 01:34:36.245101,23
2024-05-20 01:44:36.245101,-2
2024-05-20 01:54:36.245101,32
2024-05-20 02:04:36.245101,4
2024-05-20 02:14:36.245101,-7
2024-05-20 02:24:36.245101,3
2024-05-20 02:34:36.245101,38
2024-05-20 02:44:36.245101,8
2024-05-20 02:54:36.245101,-17
2024-05-20 03:04:36.245101,23
2024-05-20 03:14:36.245101,38
2024-05-20 03:24:36.245101,20
2024-05-20 03:34:36.245101,27
2024-05-20 03:44:36.245101,38
2024-05-20 03:54:36.245101,-10
2024-05-20 04:04:36.245101,25
2024-05-20 04:14:36.245101,34
2024-05-20 04:24:36.245101,20
2024-05-20 04:34:36.245101,11
2024-05-20 04:44:36.245101,27
2024-05-20 04:54:36.245101,-6
2024-05-20 05:04:36.245101,-2
2024-05-20 05:14:36.245101,28
2024-05-20 05:24:36.245101,18
2024-05-20 05:34:36.245101,33
2024-05-20 05:44:36.245101,11
2024-05-20 05:54:36.245101,21
2024-05-20 06:04:36.245101,-2
2024-05-20 06:14:36.245101,-7
2024-05-20 06:24:36.245101,24
2024-05-20 06:34:36.245101,-6
2024-05-20 06:44:36.245101,3
2024-05-20 06:54:36.245101,0
2024-05-20 07:04:36.245101,14
2024-05-20 07:14:36.245101,-4
2024-05-20 07:24:36.245101,-11
2024-05-20 07:34:36.245101,1
2024-05-20 07:44:36.245101,8
2024-05-20 07:54:36.245101,18
2024-05-20 08:04:36.245101,-1
2024-05-20 08:14:36.245101,34
2024-05-20 08:24:36.245101,15
2024-05-20 08:34:36.245101,-16
2024-05-20 08:44:36.245101,-8
2024-05-20 08:54:36.245101,20
2024-05-20 09:04:36.245101,14
2024-05-20 09:14:36.245101,20
2024-05-20 09:24:36.245101,-3
2024-05-20 09:34:36.245101,29
2024-05-20 09:44:36.245101,38
2024-05-20 09:54:36.245101,0
2024-05-20 10:04:36.245101,5
2024-05-20 10:14:36.245101,-14
2024-05-20 10:24:36.245101,11
2024-05-20 10:34:36.245101,-14
2024-05-20 10:44:36.245101,36
2024-05-20 10:54:36.245101,12
2024-05-20 11:04:36.245101,38
2024-05-20 11:14:36.245101,12
2024-05-20 11:24:36.245101,5
2024-05-20 11:34:36.245101,39
2024-05-20 11:44:36.245101,37
2024-05-20 11:54:36.245101,35
2024-05-20 12:04:36.245101,17
2024-05-20 12:14:36.245101,17
2024-05-20 12:24:36.245101,-18
2024-05-20 12:34:36.245101,35
2024-05-20 12:44:36.245101,-4
2024-05-20 12:54:36.245101,24
2024-05-20 13:04:36.245101,2
2024-05-20 13:14:36.245101,0
2024-05-20 13:24:36.245101,33
2024-05-20 13:34:36.245101,18
2024-05-20 13:44:36.245101,-16
2024-05-20 13:54:36.245101,-5
2024-05-20 14:04:36.245101,-17
2024-05-20 14:14:36.245101,27
2024-05-20 14:24:36.245101,-17
2024-05-20 14:34:36.245101,6
2024-05-20 14:44:36.245101,-1
2024-05-20 14:54:36.245101,-3
2024-05-20 15:04:36.245101,24
2024-05-20 15:14:36.245101,-13
2024-05-20 15:24:36.245101,-1
2024-05-20 15:34:36.245101,9
2024-05-20 15:44:36.245101,5
2024-05-20 15:54:36.245101,9
2024-05-20 16:04:36.245101,16
2024-05-20 16:14:36.245101,36
2024-05-20 16:24:36.245101,1
2024-05-20 16:34:36.245101,-4
2024-05-20 16:44:36.245101,24
2024-05-20 16:54:36.245101,20
2024-05-20 17:04:36.245101,18
2024-05-20 17:14:36.245101,40
2024-05-20 17:24:36.245101,-3
2024-05-20 17:34:36.245101,17
2024-05-20 17:44:36.245101,2
2024-05-20 17:54:36.245101,-13
2024-05-20 18:04:36.245101,-9
2024-05-20 18:14:36.245101,2
2024-05-20 18:24:36.245101,31
2024-05-20 18:34:36.245101,28
2024-05-20 18:44:36.245101,2
2024-05-20 18:54:36.245101,-6
2024-05-20 19:04:36.245101,-8
2024-05-20 19:14:36.245101,6
2024-05-20 19:24:36.245101,-11
2024-05-20 19:34:36.245101,15
2024-05-20 19:44:36.245101,37
2024-05-20 19:54:36.245101,29
2024-05-20 20:04:36.245101,25
2024-05-20 20:14:36.245101,-20
2024-05-20 20:24:36.245101,32
2024-05-20 20:34:36.245101,32
2024-05-20 20:44:36.245101,-15
2024-05-20 20:54:36.245101,35
2024-05-20 21:04:36.245101,13
2024-05-20 21:14:36.245101,-5
2024-05-20 21:24:36.245101,-12
2024-05-20 21:34:36.245101,14
2024-05-20 21:44:36.245101,18
2024-05-20 21:54:36.245101,34
2024-05-20 22:04:36.245101,16
2024-05-20 22:14:36.245101,31
2024-05-20 22:24:36.245101,1
2024-05-20 22:34:36.245101,30
2024-05-20 22:44:36.245101,16
2024-05-20 22:54:36.245101,-18
2024-05-20 23:04:36.245101,-19
2024-05-20 23:14:36.245101,23
2024-05-20 23:24:36.245101,28
2024-05-20 23:34:36.245101,-8
2024-05-20 23:44:36.245101,20
2024-05-20 23:54:36.245101,20
2024-05-21 00:04:36.245101,33
2024-05-21 00:14:36.245101,26
2024-05-21 00:24:36.245101,7
2024-05-21 00:34:36.245101,13
2024-05-21 00:44:36.245101,30
2024-05-21 00:54:36.245101,10
2024-05-21 01:04:36.245101,2
2024-05-21 01:14:36.245101,38
2024-05-21 01:24:36.245101,-17
2024-05-21 01:34:36.245101,34
2024-05-21 01:44:36.245101,32
2024-05-21 01:54:36.245101,-9
2024-05-21 02:04:36.245101,16
2024-05-21 02:14:36.245101,7
2024-05-21 02:24:36.245101,-10
2024-05-21 02:34:36.245101,13
2024-05-21 02:44:36.245101,35
2024-05-21 02:54:36.245101,-2
2024-05-21 03:04:36.245101,33
2024-05-21 03:14:36.245101,15
2024-05-21 03:24:36.245101,-3
2024-05-21 03:34:36.245101,6
2024-05-21 03:44:36.245101,-2
2024-05-21 03:54:36.245101,13
2024-05-21 04:04:36.245101,-16
2024-05-21 04:14:36.245101,-18
2024-05-21 04:24:36.245101,-9
2024-05-21 04:34:36.245101,32
2024-05-21 04:44:36.245101,24
2024-05-21 04:54:36.245101,19
2024-05-21 05:04:36.245101,6
2024-05-21 05:14:36.245101,8
2024-05-21 05:24:36.245101,-7
2024-05-21 05:34:36.245101,-2
2024-05-21 05:44:36.245101,39
2024-05-21 05:54:36.245101,-9
2024-05-21 06:04:36.245101,24
2024-05-21 06:14:36.245101,29
2024-05-21 06:24:36.245101,3
2024-05-21 06:34:36.245101,37
2024-05-21 06:44:36.245101,38
2024-05-21 06:54:36.245101,4
2024-05-21 07:04:36.245101,3
2024-05-21 07:14:36.245101,24
2024-05-21 07:24:36.245101,12
2024-05-21 07:34:36.245101,27
2024-05-21 07:44:36.245101,-1
2024-05-21 07:54:36.245101,34
2024-05-21 08:04:36.245101,34
2024-05-21 08:14:36.245101,1
2024-05-21 08:24:36.245101,-2
2024-05-21 08:34:36.245101,15
2024-05-21 08:44:36.245101,-5
2024-05-21 08:54:36.245101,39
2024-05-21 09:04:36.245101,-4
2024-05-21 09:14:36.245101,-3
2024-05-21 09:24:36.245101,-12
2024-05-21 09:34:36.245101,-4
2024-05-21 09:44:36.245101,13
2024-05-21 09:54:36.245101,-17
2024-05-21 10:04:36.245101,13
2024-05-21 10:14:36.245101,12
2024-05-21 10:24:36.245101,5
2024-05-21 10:34:36.245101,22
2024-05-21 10:44:36.245101,25
2024-05-21 10:54:36.245101,-15
2024-05-21 11:04:36.245101,16
2024-05-21 11:14:36.245101,-13
2024-05-21 11:24:36.245101,1
2024-05-21 11:34:36.245101,35
2024-05-21 11:44:36.245101,-6
2024-05-21 11:54:36.245101,-9
2024-05-21 12:04:36.245101,31
2024-05-21 12:14:36.245101,2
2024-05-21 12:24:36.245101,17
2024-05-21 12:34:36.245101,39
2024-05-21 12:44:36.245101,39
2024-05-21 12:54:36.245101,-13
2024-05-21 13:04:36.245101,9
2024-05-21 13:14:36.245101,20
2024-05-21 13:24:36.245101,-8
2024-05-21 13:34:36.245101,25
2024-05-21 13:44:36.245101,-17
2024-05-21 13:54:36.245101,7
2024-05-21 14:04:36.245101,34
2024-05-21 14:14:36.245101,-15
2024-05-21 14:24:36.245101,-5
2024-05-21 14:34:36.245101,-1
2024-05-21 14:44:36.245101,7
2024-05-21 14:54:36.245101,27
2024-05-21 15:04:36.245101,19
2024-05-21 15:14:36.245101,-9
2024-05-21 15:24:36.245101,0
2024-05-21 15:34:36.245101,8
2024-05-21 15:44:36.245101,13
2024-05-21 15:54:36.245101,-5
2024-05-21 16:04:36.245101,4
2024-05-21 16:14:36.245101,21
2024-05-21 16:24:36.245101,20
2024-05-21 16:34:36.245101,35
2024-05-21 16:44:36.245101,-6
2024-05-21 16:54:36.245101,11
2024-05-21 17:04:36.245101,8
2024-05-21 17:14:36.245101,32
2024-05-21 17:24:36.245101,0
2024-05-21 17:34:36.245101,40
2024-05-21 17:44:36.245101,9
2024-05-21 17:54:36.245101,33
2024-05-21 18:04:36.245101,25
2024-05-21 18:14:36.245101,7
2024-05-21 18:24:36.245101,-8
2024-05-21 18:34:36.245101,18
2024-05-21 18:44:36.245101,10
2024-05-21 18:54:36.245101,-7
2024-05-21 19:04:36.245101,-16
2024-05-21 19:14:36.245101,-6
2024-05-21 19:24:36.245101,-16
2024-05-21 19:34:36.245101,-2
2024-05-21 19:44:36.245101,20
2024-05-21 19:54:36.245101,3
2024-05-21 20:04:36.245101,-10
2024-05-21 20:14:36.245101,22
2024-05-21 20:24:36.245101,24
2024-05-21 20:34:36.245101,-5
2024-05-21 20:44:36.245101,37
2024-05-21 20:54:36.245101,1
2024-05-21 21:04:36.245101,-2
2024-05-21 21:14:36.245101,40
2024-05-21 21:24:36.245101,-6
2024-05-21 21:34:36.245101,23
2024-05-21 21:44:36.245101,-4
2024-05-21 21:54:36.245101,-19
2024-05-21 22:04:36.245101,35
2024-05-21 22:14:36.245101,21
2024-05-21 22:24:36.245101,37
2024-05-21 22:34:36.245101,34
2024-05-21 22:44:36.245101,-9
2024-05-21 22:54:36.245101,31
2024-05-21 23:04:36.245101,17
2024-05-21 23:14:36.245101,23
2024-05-21 23:24:36.245101,-16
2024-05-21 23:34:36.245101,35
2024-05-21 23:44:36.245101,6
2024-05-21 23:54:36.245101,-4
2024-05-22 00:04:36.245101,36
2024-05-22 00:14:36.245101,9
2024-05-22 00:24:36.245101,-17
2024-05-22 00:34:36.245101,13
2024-05-22 00:44:36.245101,-11
2024-05-22 00:54:36.245101,-14
2024-05-22 01:04:36.245101,20
2024-05-22 01:14:36.245101,-15
2024-05-22 01:24:36.245101,-14
2024-05-22 01:34:36.245101,20
2024-05-22 01:44:36.245101,22
2024-05-22 01:54:36.245101,17
2024-05-22 02:04:36.245101,23
2024-05-22 02:14:36.245101,-1
2024-05-22 02:24:36.245101,-16
2024-05-22 02:34:36.245101,-10
2024-05-22 02:44:36.245101,32
2024-05-22 02:54:36.245101,34
2024-05-22 03:04:36.245101,-18
2024-05-22 03:14:36.245101,14
2024-05-22 03:24:36.245101,12
2024-05-22 03:34:36.245101,14
2024-05-22 03:44:36.245101,-13
2024-05-22 03:54:36.245101,-14
2024-05-22 04:04:36.245101,15
2024-05-22 04:14:36.245101,16
2024-05-22 04:24:36.245101,30
2024-05-22 04:34:36.245101,38
2024-05-22 04:44:36.245101,-15
2024-05-22 04:54:36.245101,26
2024-05-22 05:04:36.245101,27
2024-05-22 05:14:36.245101,18
2024-05-22 05:24:36.245101,8
2024-05-22 05:34:36.245101,-9
2024-05-22 05:44:36.245101,-12
2024-05-22 05:54:36.245101,-7
2024-05-22 06:04:36.245101,21
2024-05-22 06:14:36.245101,-12
2024-05-22 06:24:36.245101,-16
2024-05-22 06:34:36.245101,-15
